body,rating,artist,url,title,youtube,comments,difficulty,raw_tab,key,provider,contributor,raw_html,type
,,,http://www.e-chords.com/chords/the-beatles/love-me-do,Love Me Do ,,,Beginner,"
	            <u>G</u>             <u>C</u>  
 Verse 1: Love, love me do  
         <u>G</u>               <u>C</u>  
         you know i love you  
         <u>G</u>               <u>C</u> 
         i'll always be true  
        <u>C</u> 
        so please love me do  


          <u>D</u>                 <u>C</u>       <u>G</u>  
 <b>Chorus</b>: Someone to love, somebody knew  
          <u>D</u>                 <u>C</u>           <u>G</u>  
         Someone to love, someone like you  


 Note: for the verses just keep repeating the 1st verse  

	  ",G,echords,shawn dixon,,chords
,,,http://www.e-chords.com/tabs/the-beatles/love-me-do,Love Me Do ,,,Beginner,"
	  Intro_1: <u>G7</u>                <u>C9</u>                                    <u>G7</u>                                             <u>C9</u>   
e--12h13-11h12-9h10------------|-12h13-13-13-11h12-12-12-9h10------------- 
B-------------------8-8-8-8-8--|------------------------------8-8--8-8-8-- 
G------------------------------|------------------------------------------ 
Intro_2: <u>G7</u>                    <u>C9</u>                              <u>G7</u> 
e--12h13--11h12--9h10---------8-7----------------8-7/3-- 
B----------------------8-8--8-----8-8-8--8-8-8-8-------- 
G------------------------------------------------------- 
 
 <u>G</u>                     <u>C</u>            <u>G</u>                   <u>C</u> 
Love love me do, you know I love you 
     <u>G</u>                <u>C</u>                          (Intro_1:) <u>G7</u>  <u>C</u>            <u>G7</u>               <u>C</u>     
I'll always be true, so pleeeease love me do,    oh-oh love me do 
 
 <u>G</u>                     <u>C</u>            <u>G</u>                   <u>C</u> 
Love love me do, you know I love you 
     <u>G</u>                <u>C</u>                          (Intro_1:) <u>G7</u>  <u>C</u>            <u>G7</u>               <u>C</u>     
I'll always be true, so pleeeease love me do,    oh-oh love me do 
 
    <u>D</u>                             <u>C</u>               <u>G</u> 
   Someone to love, somebody new 
e--5--5---3-2------------------------- 
 
    <u>D</u>                            <u>C</u>                     <u>G</u> 
   Someone to love, someone like you 
e--5---5---3--2------------------------- 
 
 <u>G</u>                     <u>C</u>            <u>G</u>                   <u>C</u> 
Love love me do, you know I love you 
     <u>G</u>                <u>C</u>                          (Intro_1:) <u>G7</u>  <u>C</u>            <u>G7</u>               <u>C</u>     
I'll always be true, so pleeeease love me do,    oh-oh love me do 
     <u>D7</u>               <u>C</u>          <u>G</u>      <u>D7</u>               <u>C</u>          <u>G</u>                                 <u>Gsus</u> <u>G</u>                      <u>D7</u>  
e--5-5-3-2--3-1-0---|-5-5-3-2--3-1-0--|----------------8-7------------- 
B-----------------3-|----------------3|-8-8-8-88-8-8-8-----8-8-88-8-8-- 
G-------------------------------------|-------------------------------- 
 
 <u>G</u>                     <u>C</u>            <u>G</u>                   <u>C</u> 
Love love me do, you know I love you 
     <u>G</u>                <u>C</u>                          (Intro_1:) <u>G7</u>  <u>C</u>            <u>G7</u>               <u>C</u>     
I'll always be true, so pleeeease love me do,    oh-oh love me do 
        <u>G7</u>                <u>C</u>          <u>G7</u> 
Yes, love me do,   oh-oh love me do 
 
     Love love me do, you know I love you – I’ll always be true, so plee-e-e-ease 
e-------------3----------------3----------------3--3--3--3-3--3--  
B---3---3--6------6---3--3--6-------6--3--3--6--------5--3----5--  
G----------7--5-------------7--5-------------7--5--5-------5-----  
D---5---5---------5---5--5----------5--5--5-----------—----------  
 
    Someone to love, somebody new – Someone to love, someone like you 
e----------------3---1------------------------3--1--------------- 
B----------------------3------------------------------3---------- 
G------------------------3\0-----------------------------0------- 
D--7---7--5--4---5---3-2--0-----7--7---5--4---5--3----2--0------- 
 

	  ",G,echords,Pete_Townshend,,tab
,,,http://www.e-chords.com/chords/the-beatles/long-long-long,"Long, Long, Long ",,,Beginner,"
	  Intro:<u>Em</u>           <u>G</u>        <u>Em</u>          <u>D</u>         <u>A</u>

              <u>G</u>      <u>F#m</u>  <u>Em</u>     <u>D</u>
 It's been a long   long   long time
 <u>A</u>                     <u>Em</u>         <u>D</u>   <u>A</u>
 How could I ever have lost you
 <u>Em</u>     <u>D</u>      <u>A</u>    <u>A7</u>
 When I  loved you

         <u>G</u>      <u>F#m</u>  <u>Em</u>     <u>D</u>
 It took a long long long time
 <u>A</u>                     <u>Em</u>         <u>D</u>   <u>A</u>
 Now I'm so happy I found you
 <u>Em</u>     <u>D</u>      <u>A</u>    <u>A7</u>
 How I love you

 Bridge:
 <u>G</u>          <u>D</u>        <u>A</u>        <u>Em</u>
 So many tears I was searching
 <u>G</u>       <u>D</u>           <u>A</u>   <u>Em</u>  <u>G</u>  <u>A</u>  <u>A</u>
 So many tears I was wasting oh oh

    <u>G</u>      <u>F#m</u>  <u>Em</u>     <u>D</u>
 Now I can see you be you
 <u>A</u>                     <u>Em</u>         <u>D</u>   <u>A</u>
 How can I ever misplace you
 <u>Em</u>     <u>D</u>      <u>A</u>    <u>A7</u>
 How I want you

 Coda:
 <u>Em</u>    <u>D</u>    <u>A</u>
 Oh I  love you
 <u>Em</u>                <u>D</u>          <u>Bb</u>
   You know that I need you
 <u>Em</u>    <u>D</u>    <u>A</u>    <u>A</u>
 Ooh I love you
	  ",Em,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/love-me-do/keyboard,Love Me Do ,,,Beginner,"
	            <u>G</u>             <u>C</u>  
 Verse 1: Love, love me do  
         <u>G</u>               <u>C</u>  
         you know i love you  
         <u>G</u>               <u>C</u> 
         i'll always be true  
        <u>C</u> 
        so please love me do  


          <u>D</u>                 <u>C</u>       <u>G</u>  
 <b>Chorus</b>: Someone to love, somebody knew  
          <u>D</u>                 <u>C</u>           <u>G</u>  
         Someone to love, someone like you  


 Note: for the verses just keep repeating the 1st verse  

	  ",G,echords,shawn dixon,,chords
,,,http://www.e-chords.com/chords/the-beatles/long-long-long/keyboard,"Long, Long, Long ",,,Beginner,"
	  Intro:<u>Em</u>           <u>G</u>        <u>Em</u>          <u>D</u>         <u>A</u>

              <u>G</u>      <u>F#m</u>  <u>Em</u>     <u>D</u>
 It's been a long   long   long time
 <u>A</u>                     <u>Em</u>         <u>D</u>   <u>A</u>
 How could I ever have lost you
 <u>Em</u>     <u>D</u>      <u>A</u>    <u>A7</u>
 When I  loved you

         <u>G</u>      <u>F#m</u>  <u>Em</u>     <u>D</u>
 It took a long long long time
 <u>A</u>                     <u>Em</u>         <u>D</u>   <u>A</u>
 Now I'm so happy I found you
 <u>Em</u>     <u>D</u>      <u>A</u>    <u>A7</u>
 How I love you

 Bridge:
 <u>G</u>          <u>D</u>        <u>A</u>        <u>Em</u>
 So many tears I was searching
 <u>G</u>       <u>D</u>           <u>A</u>   <u>Em</u>  <u>G</u>  <u>A</u>  <u>A</u>
 So many tears I was wasting oh oh

    <u>G</u>      <u>F#m</u>  <u>Em</u>     <u>D</u>
 Now I can see you be you
 <u>A</u>                     <u>Em</u>         <u>D</u>   <u>A</u>
 How can I ever misplace you
 <u>Em</u>     <u>D</u>      <u>A</u>    <u>A7</u>
 How I want you

 Coda:
 <u>Em</u>    <u>D</u>    <u>A</u>
 Oh I  love you
 <u>Em</u>                <u>D</u>          <u>Bb</u>
   You know that I need you
 <u>Em</u>    <u>D</u>    <u>A</u>    <u>A</u>
 Ooh I love you
	  ",Em,echords,,,chords
,,,http://www.e-chords.com/chords/the-beatles/long-tall-sally,Long Tall Sally ,,,Advanced,"
	                    <u>G7</u> 
I'm gonna tell Aunt Mary 'bout Uncle John 
He said he had the music but he got a lot of fun 
<u>C7</u>                        <u>G7</u>              <u>D7</u>     <u>C7</u>                 <u>G7</u>     <u>D7</u> 
Baby, yeah now baby, woo baby, some fun tonight 
 
I saw Uncle John with Long Tall Sally 
He saw Aunt Mary comin' and ducked back in the alley 
Oh, baby, yeah now baby, woo baby, some fun tonight 
 
Solo_1:  <u>G7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u> 
 
Well Long Tall Sally's built pretty sweet 
She got everything that Uncle John need 
Baby, yeah now baby, woo baby, some fun tonight 
 
Solo_2:  <u>D7</u>  <u>G7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u> 
 
                   <u>G7</u> 
Well, we'll have some fun tonight, have some fun tonight, whoo 
<u>C7</u>                                 <u>G7</u>                                    <u>D7</u>                      <u>C7</u>       <u>G7</u> 
Everything's all right, have some fun tonight, have some fun, yeah, yeah, yeah, 
 
We're gonna have some fun tonight, have some fun tonight, whoo 
Everything's all right, have some fun tonight 
           <u>D7</u>                             <u>C7</u>                     <u>G7</u>    <u>G</u> ( X  X  0  7  8 10) 
Yeah, we'll have some fun, some fun tonight 
 
<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">Solo_1:         <u>G</u>                 <u>C7</u>                                                              <u>G7</u> 
e------7-7--7-7------------------------3-6-3-----3-5-3------------------3---- 
B------6-6--6-6--6-----------------3-5-------3-6-------6-5-3-----------3----- 
G------7-7--7-7----7\5-3---3---3-5---------------------------5-3-0-6b7------- 
D------------------------5---5----------------------------------------------- 
            <u>D7</u>                      <u>C7</u>                        <u>G7</u>                          <u>D7</u> 
e-----------------6/7--3-----------3------------- 
B-----3---3-3-3-3-5/6--3-5-3-------3-5-3---3----- 
G-5p3-3---3-5-3-3--------5-3---5b6---5-3-3-3--5-- 
D-------5--------------------5-----------5-5--4-- 
A---------------------------------------------5-- 
Solo_2: D7--4x--- <u>G7</u>                 
e-------------15-15----------15-15-15----------15-15-15-------16-------17---- 
B-10/12-12/15-------12-12-12----------12-12-12----------12/13----13/14------- 
G---------------------------------------------------------------------------- 
                                                                       <u>C7</u>                                <u>G7</u> 
e-------18-------19-------20------------------------------------3-6b7-3-3---- 
B------------------------------------5b6--------------------3-6----------3--- 
G-14/15----15/16----16/17----17--5b6-5b6-6r5-3----------3--3--------------6b7 
D----------------------------------------------5-3-5--5---5------------------ 
                                             -----3x------ 
e--3------------------------------------------------------------------------- 
B---3----3------------------------------------------------------------------- 
G----6b7---5-3---3---3---5b6-6-6r5-3----------------------------------------- 
D--------------5---5---5-------------5-----0-------------0------------------- 
A--------------------------------------3/5---3/5-5\3-3/5---------------------</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 
  
 

	  ",G7,echords,Pete_Townshend,,chords
,,,http://www.e-chords.com/chords/the-beatles/long-tall-sally/keyboard,Long Tall Sally ,,,Advanced,"
	                    <u>G7</u> 
I'm gonna tell Aunt Mary 'bout Uncle John 
He said he had the music but he got a lot of fun 
<u>C7</u>                        <u>G7</u>              <u>D7</u>     <u>C7</u>                 <u>G7</u>     <u>D7</u> 
Baby, yeah now baby, woo baby, some fun tonight 
 
I saw Uncle John with Long Tall Sally 
He saw Aunt Mary comin' and ducked back in the alley 
Oh, baby, yeah now baby, woo baby, some fun tonight 
 
Solo_1:  <u>G7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u> 
 
Well Long Tall Sally's built pretty sweet 
She got everything that Uncle John need 
Baby, yeah now baby, woo baby, some fun tonight 
 
Solo_2:  <u>D7</u>  <u>G7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u>  <u>C7</u>  <u>G7</u>  <u>D7</u> 
 
                   <u>G7</u> 
Well, we'll have some fun tonight, have some fun tonight, whoo 
<u>C7</u>                                 <u>G7</u>                                    <u>D7</u>                      <u>C7</u>       <u>G7</u> 
Everything's all right, have some fun tonight, have some fun, yeah, yeah, yeah, 
 
We're gonna have some fun tonight, have some fun tonight, whoo 
Everything's all right, have some fun tonight 
           <u>D7</u>                             <u>C7</u>                     <u>G7</u>    <u>G</u> ( X  X  0  7  8 10) 
Yeah, we'll have some fun, some fun tonight 
 
<div style=""margin-top: 15px; margin-bottom: 15px; white-space: normal;""><div class=""tabbt"" rel=""1"" style=""cursor:pointer;background:url(images/aba_tab.png) top left no-repeat; width: 192px; height: 28px; line-height: 32px; text-align:center;"">hide this tab<img src=""http://static.e-chords.com/images/st5.png"" width=""8"" height=""9"" alt=""Hide"" style=""margin-left: 15px;""></div><div class=""hide_tab"" rel=""1""> <img src=""http://static.e-chords.com/images/curva_up_tab.png"" alt=""tab"" width=""749"" height=""13"" class=""imgtab""><div class=""tab"">Solo_1:         <u>G</u>                 <u>C7</u>                                                              <u>G7</u> 
e------7-7--7-7------------------------3-6-3-----3-5-3------------------3---- 
B------6-6--6-6--6-----------------3-5-------3-6-------6-5-3-----------3----- 
G------7-7--7-7----7\5-3---3---3-5---------------------------5-3-0-6b7------- 
D------------------------5---5----------------------------------------------- 
            <u>D7</u>                      <u>C7</u>                        <u>G7</u>                          <u>D7</u> 
e-----------------6/7--3-----------3------------- 
B-----3---3-3-3-3-5/6--3-5-3-------3-5-3---3----- 
G-5p3-3---3-5-3-3--------5-3---5b6---5-3-3-3--5-- 
D-------5--------------------5-----------5-5--4-- 
A---------------------------------------------5-- 
Solo_2: D7--4x--- <u>G7</u>                 
e-------------15-15----------15-15-15----------15-15-15-------16-------17---- 
B-10/12-12/15-------12-12-12----------12-12-12----------12/13----13/14------- 
G---------------------------------------------------------------------------- 
                                                                       <u>C7</u>                                <u>G7</u> 
e-------18-------19-------20------------------------------------3-6b7-3-3---- 
B------------------------------------5b6--------------------3-6----------3--- 
G-14/15----15/16----16/17----17--5b6-5b6-6r5-3----------3--3--------------6b7 
D----------------------------------------------5-3-5--5---5------------------ 
                                             -----3x------ 
e--3------------------------------------------------------------------------- 
B---3----3------------------------------------------------------------------- 
G----6b7---5-3---3---3---5b6-6-6r5-3----------------------------------------- 
D--------------5---5---5-------------5-----0-------------0------------------- 
A--------------------------------------3/5---3/5-5\3-3/5---------------------</div><img src=""http://static.e-chords.com/images/curva_down_tab.png"" alt=""tab"" width=""749"" height=""16"" class=""imgtab""></div></div> 
  
 

	  ",G7,echords,Pete_Townshend,,chords
,,,http://www.e-chords.com/chords/the-beatles/lonesome-tears-in-my-eyes,Lonesome tears in my eyes ,,,Advanced,"
	  <u>E</u>                    <u>B</u> 
Oh.. baby baby baby, blues and sorrow 
                              <u>E</u>  
And I love you tomorrow, just suit you just fine. 
                     <u>B</u> 
Oh.. baby baby baby, blues and sorrow 
                              <u>E</u> 
And I love you tomorrow, just suit you just fine. 
                        <u>A</u>                         <u>E</u>  
I can't forget that you told me so many promising lies. 
              <u>B</u>                              <u>E</u> 
How must I forget these lonesome tears in my eyes? 
                 <u>B</u>                   <u>E</u> 
You've broken my heart, gonna do it again 
               <u>B</u>                      <u>E</u> 
And I can't forget the spell that I'm in. 
                      <u>A</u>                         <u>E</u>  
Can't forget that you told me so many promising lies. 
                    <u>B</u>                             <u>E</u> 
I'm a-trying to forget these lonesome tears in my eyes. 
 
Solo: <u>B</u> - <u>E</u> - <u>B</u> - <u>E</u> - <u>A</u> - <u>E</u> - <u>B</u> - <u>E</u> 
                 <u>B</u>                   <u>E</u> 
You've broken my heart, gonna do it again. 
           <u>B</u>                      <u>E</u>  
I can't forget the spell that I'm in. 
                        <u>A</u>                         <u>E</u> 
I can't forget that you told me so many promising lies. 
                   <u>B</u>                              <u>E</u> 
I'm a-trying to forget these lonesome tears in my eyes. 
 
Solo/Volta ao início.  
   

	  ",E,echords,Somsat,,chords
,,,http://www.e-chords.com/harmonics/the-beatles/long-long-long,Long Long Long ,,,Intermediate,"
	  -8  -8  -8    -6   
IT WON'T BE LONG 

-6  -8  -6  -8  -6  -8 
YEH,YEH,YEH,YEH,YEH,YEH 

-8  -8  -8  -8 7 
IT WON'T BE LONG- 

-6  -8  -6  -8  -6  -8 
YEH,YEH,YEH,YEH,YEH 

-8 -8   -8  -6  -6 
IT WON'T BE LONG 

-6  -8 
YEH,YEH 

-6  -6 -6  -6  -6  6 
TILL I BE-LONG TO YOU 

 7  -7   6     6  -6  -7  -6 5  -5  6 
EV-'RY-NIGHT WHEN EV-'RY-BOD-Y HAS FUN 

  7  -7 6  -6  -7  -6  5  -5  6 
HERE AM I SIT-TING ALL ON MY OWN 

<b>Chorus</b>- 

  -4   5    6  6   6  6  -6  6 
SINCE YOU LEFT ME I'M SO A-LONE 

 6     5    6   6 
NOW YOU'RE COM-ING 
       
   6    -6  6  5   4 
YOU'RE COM-ING ON HOME 

 -5  -5  -5  -5  -4  5   -4  5  -4 
I'LL BE GOOD LIKE I KNOW- I SHOULD 

 7  7  -6   7   -6   
YOU'RE COM-ING HOME- 

 8  -8  7  -8   6 
YOU'RE COM-ING HOME- 
	  ",,echords,P!ATD,,harmonics
,,,http://www.e-chords.com/chords/the-beatles/lonesome-tears-in-my-eyes/keyboard,Lonesome tears in my eyes ,,,Advanced,"
	  <u>E</u>                    <u>B</u> 
Oh.. baby baby baby, blues and sorrow 
                              <u>E</u>  
And I love you tomorrow, just suit you just fine. 
                     <u>B</u> 
Oh.. baby baby baby, blues and sorrow 
                              <u>E</u> 
And I love you tomorrow, just suit you just fine. 
                        <u>A</u>                         <u>E</u>  
I can't forget that you told me so many promising lies. 
              <u>B</u>                              <u>E</u> 
How must I forget these lonesome tears in my eyes? 
                 <u>B</u>                   <u>E</u> 
You've broken my heart, gonna do it again 
               <u>B</u>                      <u>E</u> 
And I can't forget the spell that I'm in. 
                      <u>A</u>                         <u>E</u>  
Can't forget that you told me so many promising lies. 
                    <u>B</u>                             <u>E</u> 
I'm a-trying to forget these lonesome tears in my eyes. 
 
Solo: <u>B</u> - <u>E</u> - <u>B</u> - <u>E</u> - <u>A</u> - <u>E</u> - <u>B</u> - <u>E</u> 
                 <u>B</u>                   <u>E</u> 
You've broken my heart, gonna do it again. 
           <u>B</u>                      <u>E</u>  
I can't forget the spell that I'm in. 
                        <u>A</u>                         <u>E</u> 
I can't forget that you told me so many promising lies. 
                   <u>B</u>                              <u>E</u> 
I'm a-trying to forget these lonesome tears in my eyes. 
 
Solo/Volta ao início.  
   

	  ",E,echords,Somsat,,chords
,,,http://www.e-chords.com/chords/the-beatles/little-child,Little Child ,,,Advanced,"
	  <b>Intro:</b> 
<u>E7</u> 
Little Child   Little Child  Little Child 
          <u>A</u>              <u>E7</u> 
Won't you dance with me?                                             
    <u>B7</u>           <u>A</u> 
I'm  so sad and lonely 
<u>F#7</u>                        <u>B7</u> 
Baby take a chance with me                                          
<u>E7</u> 
Little Child   Little Child  Little Child 
          <u>A</u>              <u>E7</u> 
Won't you dance with me?                                             
   <u>B7</u>          <u>A</u> 
I'm so sad and lonely 
<u>F#7</u>         <u>B7</u>            <u>E</u>  
Baby take a chance with me                                                  
        <u>E</u>                       <u>B7</u> 
If you want someone to make you feel so fine       
           <u>E</u>   
Then we'll have some fun when you're mine, all mine      
        <u>F#7</u>               <u>B7</u> 
So come on, come on, come on                                
<u>E7</u> 
Little Child  Little Child  Little Child 
<u>E7</u>           <u>A</u>              <u>E7</u> 
   Won't you dance with me?                                
   <u>B7</u>           <u>A</u>  
I'm so sad and lonely 
<u>F#7</u>         <u>B7</u>             <u>E</u> 
Baby take a chance with me                           
 
<b>Solo:</b> <u>E7</u> <u>B7</u> <u>A</u> <u>F#7</u> <u>B7</u> 

<u>B7</u>          <u>E</u>                     <u>B7</u> 
When you're by my side you're the only one 
          <u>E</u> 
Don't you run and hide 
                             <u>F#7</u>               <u>B7</u>  
Just come on come on So come on, come on, come on,  
<u>E7</u>  
Little Child  Little Child  Little Child 
 <u>E7</u>            <u>A</u>              <u>E7</u> 
     Won't you dance with me?                                  
   <u>B7</u>           <u>A</u>  
I'm so sad and lonely 
<u>F#7</u>         <u>B7</u>            <u>E</u>           <u>C#7</u> 
Baby take a chance with me    oh yeah 
<u>F#7</u>         <u>B7</u>            <u>E</u>           <u>C#7</u> 
Baby take a chance with me    oh yeah 
<u>F#7</u>         <u>B7</u>            <u>E</u>           <u>C#7</u> 
Baby take a chance with me    oh yeah 


MUSIC BY: The Beatles (From the ""With the Beatles"" album)  
The Beatles Central Team (jpgr_beatles@yahoo.com) 
Corrigido por eniorocks (eniorocks@yahoo.com.br) 
	  ",E,echords,eniorocks,,chords
,,,http://www.e-chords.com/chords/the-beatles/like-dreamers-do,Like dreamers do ,,,Expert,"
	  <b>Intro</b>: <u>F</u> - <u>F#</u> - <u>G</u> - <u>G#</u> 
<u>A</u>                    <u>F#m</u>              <u>Bm</u> 
I I saw a girl in my dreams and so it seems 
            <u>C#m</u>   <u>E</u>  
That I will love her. 
   <u>A</u>                            <u>F#m</u>              <u>Bm</u> 
Oh you, you are that girl in my dreams and so it seems 
            <u>C#m</u>   <u>E</u>  
That I will love you 
    <u>A</u>             <u>C#m</u>  
And I I I  waited for your kiss, 
        <u>Bm</u>            <u>E7</u>           <u>A</u> 
Waited for the bliss like dreamers do 
    <u>D</u>   <u>E</u>   <u>A</u>                <u>B</u>     
And I    I   I, oh.. I'll be there, yeah 
            <u>E</u> 
Waiting for you you you you you . 
<u>A</u>                            <u>F#m</u>  
You, you came just one dream ago 
          <u>Bm</u>               <u>C#m</u>   <u>E</u>  
And now I know that I will love you. 
     <u>A</u>                            <u>F#m</u> 
Oh.. I knew when you first said hello 
            <u>Bm</u>                <u>C#m</u>   <u>E</u>  
That's how I know that I will love you 
    <u>A</u>            <u>C#m</u>  
And I I I waited for your kiss, 
       <u>Bm</u>            <u>E7</u>            <u>A</u>  
Waited for the bliss like dreamers do 
    <u>D</u>  <u>E</u>   <u>A</u>                  <u>B</u> 
And I   I   I I, oh.. I'll be there, yeah, 
            <u>E</u> 
Waiting for you you you you you 
<u>A</u>                            <u>F#m</u> 
You, you came just one dream ago 
          <u>Bm</u>               <u>C#m</u>   <u>E</u>  
And now I know that I will love you. 
     <u>A</u>                            <u>F#m</u> 
Oh.. I knew when you first said hello 
            <u>Bm</u>                <u>C#m</u>  <u>E</u>  
That's how I know that I will love you 
    <u>A</u>            <u>C#m</u> 
And I I I waited for your kiss, 
       <u>Bm</u>            <u>E7</u>            <u>A</u>  
Waited for the bliss like dreamers do, 
 
Oh.. like dreamers do, like dreamers do. 
 
Fine: <u>F</u> - <u>F#</u> - <u>G</u> - <u>G#</u> - <u>A</u>.  

	  ",A,echords,Somsat,,chords
,,,http://www.e-chords.com/chords/the-beatles/little-child/keyboard,Little Child ,,,Advanced,"
	  <b>Intro:</b> 
<u>E7</u> 
Little Child   Little Child  Little Child 
          <u>A</u>              <u>E7</u> 
Won't you dance with me?                                             
    <u>B7</u>           <u>A</u> 
I'm  so sad and lonely 
<u>F#7</u>                        <u>B7</u> 
Baby take a chance with me                                          
<u>E7</u> 
Little Child   Little Child  Little Child 
          <u>A</u>              <u>E7</u> 
Won't you dance with me?                                             
   <u>B7</u>          <u>A</u> 
I'm so sad and lonely 
<u>F#7</u>         <u>B7</u>            <u>E</u>  
Baby take a chance with me                                                  
        <u>E</u>                       <u>B7</u> 
If you want someone to make you feel so fine       
           <u>E</u>   
Then we'll have some fun when you're mine, all mine      
        <u>F#7</u>               <u>B7</u> 
So come on, come on, come on                                
<u>E7</u> 
Little Child  Little Child  Little Child 
<u>E7</u>           <u>A</u>              <u>E7</u> 
   Won't you dance with me?                                
   <u>B7</u>           <u>A</u>  
I'm so sad and lonely 
<u>F#7</u>         <u>B7</u>             <u>E</u> 
Baby take a chance with me                           
 
<b>Solo:</b> <u>E7</u> <u>B7</u> <u>A</u> <u>F#7</u> <u>B7</u> 

<u>B7</u>          <u>E</u>                     <u>B7</u> 
When you're by my side you're the only one 
          <u>E</u> 
Don't you run and hide 
                             <u>F#7</u>               <u>B7</u>  
Just come on come on So come on, come on, come on,  
<u>E7</u>  
Little Child  Little Child  Little Child 
 <u>E7</u>            <u>A</u>              <u>E7</u> 
     Won't you dance with me?                                  
   <u>B7</u>           <u>A</u>  
I'm so sad and lonely 
<u>F#7</u>         <u>B7</u>            <u>E</u>           <u>C#7</u> 
Baby take a chance with me    oh yeah 
<u>F#7</u>         <u>B7</u>            <u>E</u>           <u>C#7</u> 
Baby take a chance with me    oh yeah 
<u>F#7</u>         <u>B7</u>            <u>E</u>           <u>C#7</u> 
Baby take a chance with me    oh yeah 


MUSIC BY: The Beatles (From the ""With the Beatles"" album)  
The Beatles Central Team (jpgr_beatles@yahoo.com) 
Corrigido por eniorocks (eniorocks@yahoo.com.br) 
	  ",E,echords,eniorocks,,chords
,,,http://www.e-chords.com/chords/the-beatles/like-dreamers-do/keyboard,Like dreamers do ,,,Expert,"
	  <b>Intro</b>: <u>F</u> - <u>F#</u> - <u>G</u> - <u>G#</u> 
<u>A</u>                    <u>F#m</u>              <u>Bm</u> 
I I saw a girl in my dreams and so it seems 
            <u>C#m</u>   <u>E</u>  
That I will love her. 
   <u>A</u>                            <u>F#m</u>              <u>Bm</u> 
Oh you, you are that girl in my dreams and so it seems 
            <u>C#m</u>   <u>E</u>  
That I will love you 
    <u>A</u>             <u>C#m</u>  
And I I I  waited for your kiss, 
        <u>Bm</u>            <u>E7</u>           <u>A</u> 
Waited for the bliss like dreamers do 
    <u>D</u>   <u>E</u>   <u>A</u>                <u>B</u>     
And I    I   I, oh.. I'll be there, yeah 
            <u>E</u> 
Waiting for you you you you you . 
<u>A</u>                            <u>F#m</u>  
You, you came just one dream ago 
          <u>Bm</u>               <u>C#m</u>   <u>E</u>  
And now I know that I will love you. 
     <u>A</u>                            <u>F#m</u> 
Oh.. I knew when you first said hello 
            <u>Bm</u>                <u>C#m</u>   <u>E</u>  
That's how I know that I will love you 
    <u>A</u>            <u>C#m</u>  
And I I I waited for your kiss, 
       <u>Bm</u>            <u>E7</u>            <u>A</u>  
Waited for the bliss like dreamers do 
    <u>D</u>  <u>E</u>   <u>A</u>                  <u>B</u> 
And I   I   I I, oh.. I'll be there, yeah, 
            <u>E</u> 
Waiting for you you you you you 
<u>A</u>                            <u>F#m</u> 
You, you came just one dream ago 
          <u>Bm</u>               <u>C#m</u>   <u>E</u>  
And now I know that I will love you. 
     <u>A</u>                            <u>F#m</u> 
Oh.. I knew when you first said hello 
            <u>Bm</u>                <u>C#m</u>  <u>E</u>  
That's how I know that I will love you 
    <u>A</u>            <u>C#m</u> 
And I I I waited for your kiss, 
       <u>Bm</u>            <u>E7</u>            <u>A</u>  
Waited for the bliss like dreamers do, 
 
Oh.. like dreamers do, like dreamers do. 
 
Fine: <u>F</u> - <u>F#</u> - <u>G</u> - <u>G#</u> - <u>A</u>.  

	  ",A,echords,Somsat,,chords
